timestamp,angle_raw_3,angle_interp_3,angle_sg_3,angle_raw_2,angle_interp_2,angle_sg_2,angle_raw_1,angle_interp_1,angle_sg_1,pos_raw_3,pos_interp_3,pos_sg_3,pos_raw_2,pos_interp_2,pos_sg_2,pos_raw_1,pos_interp_1,pos_sg_1
596,-22.764539663314636,-22.764539663314636,-23.10115851862356,12.303729573986837,12.303729573986837,11.910885884329181,7.2894857177451255,7.2894857177451255,7.5956309819942,348.85,348.85,347.9935794236742,293.35,293.35,292.32371040724144,194.64999999999998,194.64999999999998,193.68932126696942
597,-21.001759923279902,-21.001759923279902,-22.118307198745445,11.054760438537981,11.054760438537981,11.531014873514268,8.549040429631363,8.549040429631363,7.6392515379381205,347.75,347.75,349.1446749226026,290.65,290.65,292.3875113122188,192.35000000000002,192.35000000000002,193.7604977375576
598,-23.204783851231735,-23.204783851231735,-21.683796731470338,12.745194644007869,12.745194644007869,11.464817007594148,8.454691891415457,8.454691891415457,7.764107048779013,348.1,348.1,350.4681495594209,290.25,290.25,292.5621266968342,192.0,192.0,193.9505429864264
599,-21.593039733790267,-21.593039733790267,-20.722936454245932,12.136465526975226,12.136465526975226,11.627278652189233,8.345054334718311,8.345054334718311,7.695469868874287,352.9,352.9,351.82892831626776,294.1,294.1,292.7682352941192,195.35000000000002,195.35000000000002,194.09855203620018
600,-21.014142046588464,-21.014142046588464,-19.694141491969983,10.875026066102166,10.875026066102166,11.452781298044208,6.432768906648956,6.432768906648956,7.809032974892212,354.1578947368421,354.1578947368421,353.5131364610641,293.79999999999995,293.79999999999995,293.1059276018116,194.85000000000002,194.85000000000002,194.39945701357573
601,-18.712293267733887,-18.712293267733887,-18.865936624011315,11.024758727947573,11.024758727947573,11.270518180238595,8.35964599902782,8.35964599902782,8.004629418686187,356.20000000000005,356.20000000000005,355.0012288640172,293.9,293.9,293.1691402714948,195.29999999999995,195.29999999999995,194.4190950226255
602,-15.074387902168995,-15.074387902168995,-17.701347428696607,10.879734791745221,10.879734791745221,11.45017241563838,7.652588113434126,7.652588113434126,7.99609680093403,357.95000000000005,357.95000000000005,356.94067396999486,294.54999999999995,294.54999999999995,293.64262443439077,195.39999999999998,195.39999999999998,194.7707239819015
603,-16.29495142828438,-16.29495142828438,-16.437633631297118,10.804262876610466,10.804262876610466,11.133000171178615,7.174018091600032,7.174018091600032,7.915143574496237,354.6,354.6,358.4265420338196,290.9,290.9,293.79986425339524,192.39999999999998,192.39999999999998,194.8741176470599
604,-16.115298421931737,-16.115298421931737,-15.393377931964789,11.913293241879213,11.913293241879213,11.33931363229866,8.074680453246172,8.074680453246172,7.853107252519811,360.47368421052636,360.47368421052636,359.85253869969245,294.5,294.5,293.9037556561102,195.39999999999998,195.39999999999998,194.96927601810063
605,-14.898752764489204,-14.898752764489204,-14.13967276992849,11.66660497044482,11.66660497044482,11.055526354942629,8.057329793242394,8.057329793242394,7.943741280949856,361.79999999999995,361.79999999999995,361.0092236246745,294.29999999999995,294.29999999999995,293.74592760181156,195.20000000000005,195.20000000000005,194.81067873303274
606,-11.843788134998176,-11.843788134998176,-13.059842092021501,9.736542680318383,9.736542680318383,11.043409968968762,9.575458782338217,9.575458782338217,8.051678135791342,363.9473684210526,363.9473684210526,361.9194927363678,294.79999999999995,294.79999999999995,293.3901809954767,195.75,195.75,194.55271493212777
